Date,Sender,Message
2024-11-08 09:49:35+00:00,-1001236360901,"Swiggy IPO Day 3 Subscriptions at 3:15PM

QIB 19616Cr 5.8x

Applications
bHNI 2792 0.05x
sHNI 9813 0.36x
Retail 634042 0.83x

Total 3.45x

Latest GMP 1

ACME Solar
QIB 3056Cr 3.5x

Applications
bHNI 1505 0.11x
sHNI 6996 1x
Retail 532617 2.72x

Total 2.72x

GMP 0 (No Rate)"
2024-11-08 08:39:15+00:00,-1001236360901,"Swiggy IPO Day 3 Subscriptions at 2PM

QIB 13613Cr 4.02x

Applications
bHNI 2210 0.04x
sHNI 7219 0.27x
Retail 597262 0.78x

Total 2.44

Latest GMP 2

ACME Solar
QIB 1904Cr 2.2x

Applications
bHNI 1242 0.09x
sHNI 5447 0.78x
Retail 492644 2.51x

Total 1.92x

GMP 0 (No Rate)"
2024-11-08 08:00:42+00:00,-1001236360901,"I hope everyone has taken 1 share of NTPC by now

If YES, give me a HELL YEAH! 👍 🔥"
2024-11-08 07:36:24+00:00,-1001236360901,"Swiggy IPO Day 3 Subscriptions at 1PM

QIB 6043Cr 1.78x

Applications
bHNI 1743 0.03x
sHNI 6380 0.23x
Retail 571076 0.75x

Total 1.21x (IPO Fully Subscribed)

Latest GMP 0.5"
2024-11-08 05:59:52+00:00,-1001236360901,"Swiggy IPO Final Day Opening Rate

0.5

No Rate in Other IPOs"
2024-11-08 05:13:10+00:00,-1001236360901,"🚨 BREAKING

NTPC GREEN ENERGY IPO TENTATIVE DATES 

18 to 21 NOVEMBER 2024"
2024-11-08 04:16:45+00:00,-1001236360901,"Today's IPO Events 

8 November 2024

📢Mainboard IPO Closing Today
📍Swiggy
📍ACME Solar

📢Mainboard IPO 2nd Day Today
📍Niva Bupa"
2024-11-08 03:12:47+00:00,-1001236360901,New Mainboard IPO
2024-11-07 16:24:36+00:00,-1001236360901,"Market Review | Portfolio View and Strategy 
https://youtu.be/uZYo4da63_g"
2024-11-07 15:46:09+00:00,-1001236360901,"Latest GMP 

Swiggy 1.5
ACME 0
Sagility 0.3
Niva Bupa Not Activated"
2024-11-07 14:04:14+00:00,-1001236360901,"Yet another day of FII selloff
The streak continues

Selling Intensifies"
2024-11-07 13:21:54+00:00,-1001236360901,"Swiggy IPO Final Decision
https://youtu.be/EV8XpzbNY6s"
2024-11-07 11:03:54+00:00,-1001236360901,"Sagility IPO QIB Final Subscription

2216Cr 3.5x

Very Poor"
2024-11-07 09:01:15+00:00,-1001236360901,"Sagility India IPO Day 3 Subscriptions at 2:30 PM

QIB 1750Cr 2.78x

Application Wise
bHNI 1490 0.15x
sHNI 5605 1.12x
Retail 430691 3.08x

GMP 0.35"
2024-11-07 08:27:18+00:00,-1001236360901,"Massive Crack in Swiggy IPO GMP

Latest GMP 1"
2024-11-07 08:01:48+00:00,-1001236360901,"Sagility India IPO Day 3 Subscriptions at 1:30 PM

QIB 1392Cr 2.21x

Application Wise
bHNI 1116 0.11x
sHNI 3839 0.77x
Retail 391479 2.8x

GMP 0.3 (1%)"
2024-11-07 05:54:04+00:00,-1001236360901,"Latest GMP

Swiggy 6
Sagility 0.3
ACME 0"
2024-11-07 05:18:01+00:00,-1001236360901,"Niva Bupa comparison with Peers

GMP Not Yet Activated"
2024-11-07 04:28:52+00:00,-1001236360901,"Today's GMP Opening Rates

Swiggy 9
ACME 4"
2024-11-07 03:05:15+00:00,-1001236360901,"Today’s IPO Events
7 November 2024

📢Mainboard IPO Closing Today
📍Sagility India Limited IPO 

📢Mainboard IPOs 2nd Day Today
📍Swiggy Limited IPO
📍ACME Solar Holdings Limited IPO

📢Mainboard IPO Opening Today
📍Niva Bupa Health Insurance Company Limited IPO"
2024-11-06 17:20:04+00:00,-1001236360901,"Sagility India IPO Decision
https://youtu.be/PYpcqYQCoJc"
2024-11-06 16:40:53+00:00,-1001236360901,
2024-11-06 16:40:53+00:00,-1001236360901,
2024-11-06 16:40:53+00:00,-1001236360901,Niva Bupa Health Insurance IPO Anchor List
2024-11-06 14:45:25+00:00,-1001236360901,"Yet another day of FII selloff
The streak continues"
2024-11-06 14:17:29+00:00,-1001236360901,"My Take on US Election Result and FIIs Selling | New Solar Stock Added in Portfolio
https://youtu.be/ITDul6P54Zw"
2024-11-06 13:14:29+00:00,-1001236360901,"Major Crack in ACME Solar IPO GMP

Latest GMP 0 (NEW LOW)

From 25 to 0 in 2 days"
2024-11-06 12:31:31+00:00,-1001236360901,"Swiggy IPO Day 1 Subscription Figures

Latest GMP 11"
2024-11-06 09:23:57+00:00,-1001236360901,4 IPOs Approved by SEBI
2024-11-06 08:08:08+00:00,-1001236360901,"Both Swiggy and ACME in single digit GMP

Swiggy 9
ACME 7 (NEW LOW)"
2024-11-06 07:28:53+00:00,-1001236360901,Donald Trump has won the US Presidency
2024-11-06 06:49:20+00:00,-1001236360901,"Latest GMP

Sagility 0
Swiggy 10
ACME 10"
2024-11-06 04:48:55+00:00,-1001236360901,ACME Solar Holdings IPO Anchor Investors Details
2024-11-06 04:02:17+00:00,-1001236360901,"Today’s IPO Events

🗓️ 06 November 2024

📖 Opening - Day 1
⭐ Swiggy 
⭐ Acme Solar 

⌚ Ongoing - Day 2  
⭐ Sagility India 

✨ Anchor List
⭐ Niva Bupa Health"
2024-11-05 17:24:07+00:00,-1001236360901,Swiggy IPO Anchor List
2024-11-05 17:24:00+00:00,-1001236360901,
2024-11-05 16:18:31+00:00,-1001236360901,"Market Review | IPO Stocks in Action | Strategy and Stocks for Tomorrow
https://youtu.be/U7YhxV2ZU0w"
2024-11-05 15:11:21+00:00,-1001236360901,"Yet another day of FII selloff
The streak continues"
2024-11-05 14:15:27+00:00,-1001236360901,"Waaree Energies IPO Blast | IPO Stocks in Action | Upcoming IPOs Latest GMP
https://youtu.be/e67ciex__Os"
2024-11-05 12:31:10+00:00,-1001236360901,"Sagility IPO Day 1 Subscription Figures

Latest GMP 1"
2024-11-05 09:19:51+00:00,-1001236360901,Another BIG IPO from Renewable Sector - Solar expected in 2025
2024-11-05 07:54:24+00:00,-1001236360901,Swiggy IPO Latest GMP tanks to 4
2024-11-05 07:12:22+00:00,-1001236360901,"Yesterday, the Swiggy IPO GMP closed at 17 after opening at 10.

But today again, it opened at 10, down 41%, and the latest GMP is now just 8."
2024-11-05 05:13:27+00:00,-1001236360901,"Reliance JIO IPO alone could be close to ₹70,000 crore, with the NSE IPO at ₹30,000 crore, Samvat 2081 has the potential to be a record-breaking year for IPOs."
2024-11-05 04:05:25+00:00,-1001236360901,"🚨 TODAY’S IPO EVENTS

📖 Opening Today
⭐ Sagility India (Main Board)

📋Anchor List 
⭐️Swiggy 
⭐ACME Solar"
2024-11-04 17:07:45+00:00,-1001236360901,
2024-11-04 17:07:45+00:00,-1001236360901,"Sagility IPO Anchor List

IPO Opens Tomorrow 

GMP drops to 0"
2024-11-04 14:42:12+00:00,-1001236360901,"Yet another day of FII selloff
The streak continues"
2024-11-04 13:44:06+00:00,-1001236360901,Listing Day Bulk Deals in Afcons IPO
2024-11-04 12:06:43+00:00,-1001236360901,"GMP Activated in ACME Solar IPO

Opening Rate 27 (9.3%)"
2024-11-04 11:08:46+00:00,-1001236360901,Today’s Nifty 500 HeatMap
2024-11-04 09:42:44+00:00,-1001236360901,Reliance JIO IPO in 2025
2024-11-04 08:25:02+00:00,-1001236360901,"Niva Bupa Health Insurance IPO Complete Details

GMP Not Yet Activated"
2024-11-04 07:33:56+00:00,-1001236360901,"Major Crack in Swiggy IPO GMP

GMP Opens at 10

Yesterday’s close 20

50% crack in a shot"
2024-11-04 06:25:19+00:00,-1001236360901,"Today’s disaster in AFCONS IPO Listing has created such a shock in the grey market that the Swiggy IPO GMP is halted completely.

A big GMP crack is expected in upcoming IPOs.

Grey brokers don’t even want to talk about the Swiggy IPO right now."
2024-11-04 05:40:47+00:00,-1001236360901,"Nifty breaches 24k

Massive Institutional Offloading"
2024-11-04 05:10:57+00:00,-1001236360901,"This news has been shared in nearly every Telegram and WhatsApp group to create false GMP figures, incite a short squeeze, and offload shares to retail investors.

Beware!

Here at The Wealth Magnet, we haven’t discussed it even once.

TWM Credibility ✅ 💯"
2024-11-04 04:43:08+00:00,-1001236360901,"Afcons Infrastructure IPO is the 6th straight disappointing listing

Garuda Construction
Hyundai
Waaree
Deepak Builders
Godavari
Afcons

Swiggy to join the list?"
2024-11-04 04:41:27+00:00,-1001236360901,Afcons joins the list ✅
2024-11-04 04:15:07+00:00,-1001236360901,"Disaster Listing of Afcons Infrastructure IPO

8% discount listing at NSE"
2024-11-04 03:30:26+00:00,-1001236360901,"Afcons Infrastructure IPO Pre Open Links

BSE
https://www.bseindia.com/stock-share-price/afcons-infrastructure-ltd/afcons/544280/

NSE
https://www.nseindia.com/market-data/new-stock-exchange-listings-today

Last GMP 11"
2024-11-03 09:40:47+00:00,-1001236360901,"Afcons IPO GMP Surges to 21

From -7 to +21

Massive Recovery
Now Supply Shortage

There is such a HUGE supply shortage in the Afcons IPO that the GMP has now shot up to 21."
2024-11-02 09:59:06+00:00,-1001236360901,"NTPC Green Energy IPO is just the beginning 

Many more to come

Be Ready!"
2024-11-02 09:16:43+00:00,-1001236360901,"Short Squeeze in Afcons IPO GMP

Latest GMP 7

Yesterday’s close -7"
2024-11-01 16:38:43+00:00,-1001236360901,Both FIIs and DIIs have been seller today
2024-11-01 16:00:33+00:00,-1001236360901,"Latest GMP

Afcons -7 (Massive Pressure)
Swiggy 18

No Rates for Other IPOs"
2024-11-01 12:40:46+00:00,-1001236360901,"3 Stocks for Shareholders Quota   In Upcoming IPOs

1. HDFC Bank 
2. NTPC (DRHP Approved, IPO this month)
3. Brigade Enterprises 

Today is Muhurat Trading Session"
2024-11-01 11:12:46+00:00,-1001236360901,"NIVA BUPA HEALTH INSURANCE IPO FINAL

Dates : 7-11 November
Issue Size : 2200 Cr
Fresh - 800 Cr
OFS - 1400 Cr

Retail 10% Only, 220Cr"
2024-11-01 08:24:29+00:00,-1001236360901,"NEW SHAREHOLDER QUOTA IPO

Brigade Hotel Ventures Limited Files DRHP With SEBI 

Size : 900 Cr (Full Fresh) 

FV : 10
Retail : 10%

SHAREHOLDER QUOTA ✅
Parent Company : Brigade Enterprises Limited"
2024-11-01 02:55:18+00:00,-1001236360901,"ACME Solar Holdings IPO Complete Details

GMP Not Yet Activated"
2024-10-31 13:22:20+00:00,-1001236360901,"Yet another day of FII selloff
The streak continues

FIIs have been net sellers on each and every trading session of October Month"
2024-10-31 12:06:36+00:00,-1001236360901,Muhurat Trading Timings
2024-10-31 10:09:05+00:00,-1001236360901,"Latest GMP

Afcons -5
Swiggy 21

No Rates in other IPOs"
2024-10-31 07:45:35+00:00,-1001236360901,"HDB Financial Services Files DRHP With SEBI

Size : 12,500 Crore 
Fresh - 2,500 Crore 
OFS - 10,000 Crore 

Retail : 35%
Employee Quota : Yes

SHAREHOLDER QUOTA: YES

Parent Company: HDFC Bank Limited"
2024-10-31 05:17:02+00:00,-1001236360901,"Afcons IPO Allotment Out

https://linkintime.co.in/initial_offer/public-issues.html

GMP 1

Linkintime is again Late"
2024-10-31 04:52:20+00:00,-1001236360901,"Accident in SME IPO Listing

Ushafin SME IPO Listed at a loss of 3200

Last GMP 8000
GMP High 40000"
2024-10-31 04:08:38+00:00,-1001236360901,"🚨 Godavari Biorefineries IPO Bulk Deals

MADHURI MADHUSUDAN KELA

Bought 5,00,000 shares @ Rs.335.66

That’s an interesting coincidence. Mr. Kela earned his MBA from K J Somaiya Institute of Management, which is run by the promoters of Godavari Biorefineries."
2024-10-31 03:28:10+00:00,-1001236360901,"शुभ दीपावली 🪔

The Wealth Magnet wishes you a Diwali filled with prosperity, joy, and the magnetic attraction of wealth!"
2024-10-31 02:49:31+00:00,-1001236360901,Heard the same statement in the Paytm IPO
2024-10-30 15:26:08+00:00,-1001236360901,"Today's Complete IPO Market Updates
https://youtu.be/mjaBF909Ti0"
2024-10-30 15:10:47+00:00,-1001236360901,"NSE eyes 30,000Cr IPO"
2024-10-30 14:05:12+00:00,-1001236360901,"Yet another day of FII selloff
The streak continues

Selling Intensifies"
2024-10-30 13:14:53+00:00,-1001236360901,"New Mainboard IPO 

Niva Bupa Health Insurance IPO 

Dates : 06 - 08 Nov
Face Value : ₹10
Fresh Issue: ₹800.00 Crore
OFS: ₹2,200.00 Crore
Retail Portion : 10%

Another Clash
Things getting very tough for Swiggy now

Gonna be fun"
2024-10-30 11:16:51+00:00,-1001236360901,"Latest GMP

Swiggy 15(4%)
Sagility No Rate
Acme Not Yet Activated"
2024-10-30 08:06:07+00:00,-1001236360901,"New Mainboard IPO

ACME Solar Holdings Limited

Date : 6-8 November
Issue Size : 2900 Cr
Fresh - 2395 Cr
OFS - 505 Cr
Retail : 10%

It will be very interesting to watch Swiggy IPO now"
2024-10-30 05:57:37+00:00,-1001236360901,"Godavari Biorefineries is the 5th straight disappointing listing

Garuda Construction
Hyundai
Waaree
Deepak Builders
Godavari

Afcons to join the list?"
2024-10-30 04:50:13+00:00,-1001236360901,"Afcons Infrastructure IPO in discount now

Latest Grey Market Discount -3

From 220 to 20
Then 20 to 48 
And Now 48 to -3

What a fall"
2024-10-30 04:16:25+00:00,-1001236360901,"Disastrous Listing of Godavari Biorefineries IPO

12.5% discount listing"
2024-10-30 03:15:24+00:00,-1001236360901,"New Mainboard IPO

Sagility India IPO

Price Band : 28-30
Issue Dates : 5-7 November 2024 (Clashing with Swiggy IPO)

GMP started with a bang 💥 
20 (66%)

Now it will be difficult for Swiggy to pass through"
2024-10-30 02:04:45+00:00,-1001236360901,"Very Poor Subscription in Afcons Infrastructure IPO

Firm allotment in bhni and Retail

GMP goes into discount"
2024-10-29 17:16:44+00:00,-1001236360901,"Yet another day of FII selloff
The streak continues

But lowest in the last 20 trading sessions"
2024-10-29 13:40:28+00:00,-1001236360901,"Latest GMP

Afcons 2
Swiggy 25 (Very low volume, wide spread)"
2024-10-29 10:40:37+00:00,-1001236360901,"Very Poor QIB Subscription in Afcons Infra IPO

4312Cr 4x only

GMP 8"
2024-10-29 09:03:27+00:00,-1001236360901,"Afcons IPO Day 3 Subscription Figures at 2:30PM 

QIBs 2806Cr 2.6x

Application Wise
bHNI 22500 0.86x
sHNI 25711 1.97x
Retail 559648 0.44x

GMP 10"
2024-10-29 08:03:28+00:00,-1001236360901,"Expected IPOs before 31 DECEMBER 2024:

-Acme Solar Holdings Limited : 3,000 Cr

Swiggy Limited : ~11,500 Cr

-NTPC Green Energy Limited :
10,000 Cr

-Mamata Machinery : ~170 Cr

-Transrail Lighting : ~922 Cr

-Sagility India : ~3,500 Cr

-Zinka Logistics Solutions (Blackbuck) : ~1,500 Cr

-Niva Bupa Health Insurance :
~2,800 Cr

-One Mobikwik Systems Limited : 600 Cr

-Senores Pharmaceuticals Limited : 800 Cr

-National Securities Depository Limited (NSDL) :
~2,500 Cr"
2024-10-29 07:11:00+00:00,-1001236360901,"Afcons IPO Day 3 Subscription Figures at 12.30 PM

QIBs 1144cr 1.06x

Application Wise
bHNI 13385 0.51x
sHNI 17850 1.37x
Retail 466954 0.37x

GMP 21"
2024-10-29 05:36:36+00:00,-1001236360901,"Pressure in Afcons Infra IPO GMP

Latest GMP 20
Yesterday’s Close 48"
2024-10-29 05:12:09+00:00,-1001236360901,"Grey Market Activated in Swiggy  
45

Low Volume"
2024-10-29 04:31:32+00:00,-1001236360901,"SWIGGY IPO

Date : 6-8 November

Price Band : 371-390

Issue Size : 11,327.4 Cr
Fresh - 4499 Cr
OFS - 6828.4 Cr

FV : 1
Retail : 10%
Employee Quota : 36.75 Cr"
2024-10-29 04:04:51+00:00,-1001236360901,No bulk deals in Waaree Energies IPO
2024-10-28 18:39:50+00:00,-1001236360901,"Waaree Energies IPO Post Listing Review | Afcons Infra IPO Final Decision

https://youtu.be/CC0_BFW-DlU"
2024-10-28 13:54:32+00:00,-1001236360901,"Yet another day of FII selloff
The streak continues"
2024-10-28 13:00:40+00:00,-1001236360901,"Afcons IPO Day 2

GMP 48 (10%)"
2024-10-28 12:14:04+00:00,-1001236360901,"Swiggy IPO Price Band Announced 
371 - 390"
2024-10-28 10:45:03+00:00,-1001236360901,"🚨 BREAKING 

NTPC Green IPO Approved by SEBI"
2024-10-28 10:09:44+00:00,-1001236360901,"What a disaster listing of Deepak Builders IPO

Closed near 20% lower circuit"
2024-10-28 09:51:53+00:00,-1001236360901,Afcons Infra IPO Latest GMP 33
2024-10-28 04:18:02+00:00,-1001236360901,Deepak Builders IPO Listed in discount
2024-10-28 04:09:34+00:00,-1001236360901,"Poor Listing of Waaree Energies IPO

Listed at a premium of just 997

Last GMP 1275
GMP High 1600"
2024-10-28 03:49:35+00:00,-1001236360901,"Waaree Energies IPO Pre Open Links

BSE
https://www.bseindia.com/stock-share-price/waaree-energies-ltd/waareeener/544277/

NSE
https://www.nseindia.com/market-data/new-stock-exchange-listings-today

Last GMP 1275"
2024-10-27 10:44:44+00:00,-1001236360901,"Waaree Energies IPO GMP Back in Action

Latest GMP 1300 (86%)"
2024-10-27 06:08:51+00:00,-1001236360901,"Waaree Energies IPO Listing Strategy

https://youtu.be/ePzW-7QVP8c"
2024-10-27 04:24:08+00:00,-1001236360901,"Swiggy IPO

Expected IPO Dates : 6-8 Nov ,2024
Face Value : ₹1
Retail Portion  : 10%
Issue size : Approx 11,800 Crores"
2024-10-26 06:05:21+00:00,-1001236360901,"Weekly Market Review Video | Silver in Action

https://youtu.be/Pd1q81Zhgt0"
2024-10-25 15:04:40+00:00,-1001236360901,"Yet another day of FII selloff
The streak continues"
2024-10-25 13:18:07+00:00,-1001236360901,"Nifty500 HeatMap of this week

Carnage"
2024-10-25 07:01:25+00:00,-1001236360901,"Due to Secondary Market Carnage IPO GMP is crashing like anything

Waaree 1400
Afcons 30 (New Low)
Godavari 5(1%) Closing Today"
2024-10-25 06:34:15+00:00,-1001236360901,"What a joker of a registrar! First, the allotment process is delayed beyond belief, and then the site crashes just when you need it.

🤡🤡"
2024-10-25 06:26:49+00:00,-1001236360901,"Waaree Energies IPO Allotment Out

https://linkintime.co.in/Initial_Offer/public-issues.html

Site crashed 
Will be back soon"
2024-10-25 03:37:45+00:00,-1001236360901,"🚨 BREAKING

Around 18L retail applications rejected in Waaree Energies IPO"
2024-10-25 02:39:15+00:00,-1001236360901,"Linkintime is Never on Time.

They should at least change their name.

Linkintime: Delivering IPO allotment so late, you might forget you applied!"
2024-10-24 19:37:07+00:00,-1001236360901,Investors waiting for Waaree Energies IPO be like :
2024-10-24 16:44:55+00:00,-1001236360901,Afcons IPO Anchor List
2024-10-24 16:44:42+00:00,-1001236360901,
2024-10-24 13:14:43+00:00,-1001236360901,FIIs Selling Streak Continues
2024-10-24 06:32:09+00:00,-1001236360901,"Record Breaking Applications in Waaree Energies IPO
Total = 97.3 Lakh Applications

Bajaj Housing Finance = 90.7 Lakh Applications


NTPC Green Energy IPO will shatter all the records
1cr+ Applications loading"
2024-10-24 05:30:15+00:00,-1001236360901,"NLC India Renewables IPO Expected next year in June

Shareholder Quota Expected"
2024-10-24 04:21:56+00:00,-1001236360901,"Poor SME IPO Listing

Freshara SME IPO Lists at premium of just 16.38%

Profit of 22800
Last GMP 60000 (43%)
GMP High 1.2L"
2024-10-23 16:58:34+00:00,-1001236360901,"Grey Market Activated in Godavari Bio

Opening Rate 25(7.1%)"
2024-10-23 16:16:56+00:00,-1001236360901,Yet another day of massive selling by FIIs
2024-10-23 14:36:04+00:00,-1001236360901,Waaree Energy IPO Latest GMP Surges to 1560 🔥
2024-10-23 12:28:27+00:00,-1001236360901,"Waaree Energies IPO Allotment Chances and Discussion

https://youtu.be/Vq_OR4FVTGM"
2024-10-23 09:09:35+00:00,-1001236360901,"According to RHP
No. Employees in Waaree Energies = 1428

No of Employee Quota Applications in IPO so far : 1.2L

🤡🤡"
2024-10-23 08:32:31+00:00,-1001236360901,"🚨BREAKING

Record sHNI Subscription in Waaree Energies IPO

Bajaj Housing Finance IPO : 399169 (Total Valid Applications after Cancellation)

Waaree Energies IPO : 422391 (Upto 2 PM)"
2024-10-23 08:19:36+00:00,-1001236360901,"🚨BREAKING

Record Retail Subscription in Waaree Energies IPO

Bajaj Housing Finance IPO : 6175820

Waaree Energies IPO : 7088827 (Upto 1:45 PM)"
2024-10-23 08:07:04+00:00,-1001236360901,"Waaree Energies IPO Subscription at 1:30 PM

QIBs 17005Cr 20x

Application wise

bHNI 205184 9.78x
sHNI 382575 36.5x
Retail 6079925 5.52x"
2024-10-23 07:02:32+00:00,-1001236360901,"Waaree Energies IPO Latest GMP

1400
 
Application Rate
bHNI 13200"
2024-10-23 03:13:09+00:00,-1001236360901,Only three of the 10 largest IPOs in India have managed to give listing gains.
2024-10-22 18:29:40+00:00,-1001236360901,
2024-10-22 18:29:40+00:00,-1001236360901,"Godavari Bio Anchor List

GMP Not Yet Activated"
2024-10-22 16:03:57+00:00,-1001236360901,"Market Review and Strategy

https://youtu.be/o8XUhLL-iQk"
2024-10-22 15:35:51+00:00,-1001236360901,"FIIs Selling in October so far

1st Oct: -5579 Cr
3rd Oct: -15,243 Cr
4th Oct: -9897 Cr
7th Oct: -8293 Cr
8th Oct: -5730 Cr
9th Oct: -4562 Cr
10th Oct: -4927 Cr
11th Oct: -4,162 Cr
14th Oct: -3,732 Cr
15th Oct: -1,748 Cr 
16th Oct: -3,435 Cr 
17th Oct: -7,421 Cr 
18th Oct: -5,486 Cr
21st Oct: -2,262 Cr
22nd Oct: -3,978 Cr 

Total Oct= -86,365Cr

Huge it is"
2024-10-22 14:45:17+00:00,-1001236360901,"Hyundai Motor IPO Disaster Listing | IPO Market Updates

https://youtu.be/Gf8numOhYkc"
2024-10-22 13:25:45+00:00,-1001236360901,FIIs are selling like crazy this month
2024-10-22 12:58:20+00:00,-1001236360901,"Waaree Energies IPO Day 2 Subscription Figures

Retail : 4920707 (4.47x)
HNI above 10L ~98,812 (4.71x)
HNI 2-10L ~2,26,098 (21.56x)
Total - ~52,95,272

Records of Bajaj Housing Finance IPO will be shattered tomorrow.

Latest GMP 1375(91%)"
2024-10-22 11:37:32+00:00,-1001236360901,"Nifty 500 HeatMap of Today

FIIs are selling right, left and centre"
2024-10-22 11:13:14+00:00,-1001236360901,"🚨BREAKING

GMP Halted due to carnage in secondary market and today’s poor listing."
2024-10-22 09:11:01+00:00,-1001236360901,"Hyundai IPO Discount Listing is Impacting Ongoing IPOs badly

Afcons 40 🔻 New Low
Waaree 1340"
2024-10-22 07:30:49+00:00,-1001236360901,"When India’s biggest IPO was announced and the GMP soared to 1000, people thought the promoters wanted to make everyone a crorepati this Diwali. “Kaun Banega Crorepati,” they said.

But the promoters had a different game in mind: “Kaun Banayega Crorepati.” They hiked the price band, and suddenly the GMP nosedived from 1000 to -85.

Today’s listing confirmed it. “Kaun Banayega Crorepati” indeed!"
2024-10-22 05:46:44+00:00,-1001236360901,"Hyundai IPO Listing Impact on Other Ongoing IPOs

Afcons 50 🔻
Waaree 1430 🔻"
2024-10-22 05:24:53+00:00,-1001236360901,"IPO Opens Today 

GMP 79k (70%)"
2024-10-22 04:40:53+00:00,-1001236360901,
2024-10-22 04:40:53+00:00,-1001236360901,
2024-10-22 04:39:26+00:00,-1001236360901,"Two Foreign Brokerages Initiate Coverage on Hyundai Motor India 

Nomura
Initiate Buy with TP of Rs 2472

Macquarie
Initiate Outperform with TP of Rs 2235

But Within 10 minutes of Listing Hyundai is trading below 1900, forget IPO Price 🤡🤡"
2024-10-22 04:19:29+00:00,-1001236360901,"🚨 BREAKING 

India’s Biggest IPO Listed in Discount

Last GMP 62
Swing High 125
All Time High 1000
Lists at -26"
2024-10-22 03:57:42+00:00,-1001236360901,"Hyundai Motor IPO Pre Open Links

NSE
https://www.nseindia.com/market-data/new-stock-exchange-listings-today

BSE
https://www.bseindia.com/stock-share-price/hyundai-motor-india-ltd/hyundai/544274/

Last GMP 62(3%)"
2024-10-21 17:22:11+00:00,-1001236360901,"Some Sudden Buying in Hyundai IPO with big volume

GMP triples

From 17 to 51"
2024-10-21 15:31:25+00:00,-1001236360901,"Today’s IPO Update Video | Hyundai, Waaree and Afcons

https://youtu.be/RsoW_lHCfqE"
2024-10-21 14:48:51+00:00,-1001236360901,"Deepak Builders IPO Day 1

GMP 61 (30%)"
2024-10-21 13:34:19+00:00,-1001236360901,"Market Review & Strategy

https://youtu.be/KV5MON7apx4"
2024-10-21 13:16:50+00:00,-1001236360901,"Once Again Crack in Hyundai IPO GMP 🔻

Latest GMP Falls to 25

Listing Tomorrow"
2024-10-21 12:16:25+00:00,-1001236360901,"Waaree Energies IPO Day 1 Subscription Figures

Latest GMP 1515"
2024-10-21 11:19:33+00:00,-1001236360901,"SEBI Approved 2 IPOs ✅

 1. Niva Bupa Health Insurance Limited
 2. Paras Healthcare Limited"
2024-10-21 10:29:10+00:00,-1001236360901,"Major Crack in Afcons Infra IPO   GMP🔻

Latest GMP Falls to 50
High of 230"
2024-10-21 09:45:52+00:00,-1001236360901,"Huge Volatility in Hyundai IPO

First 1000 to -80
Then -80 to 125

Now back to 50 (3%)

Listing Tomorrow"
2024-10-21 08:01:46+00:00,-1001236360901,"Latest GMP

Waaree Energies IPO 1485

Application Rates
bHNI 15300
Retail 1650"
2024-10-21 07:28:46+00:00,-1001236360901,"Freshara Agro Exports SME IPO Anchor Investors Details

HDFC Bank as an Anchor

GMP 1.26L

Closing Today"
2024-10-21 07:07:26+00:00,-1001236360901,"Waaree Energies IPO Fully Subscribed in just 2hrs 

Latest GMP 1480 (98%)"
2024-10-21 06:35:52+00:00,-1001236360901,"Afcons GMP halved in 2 hrs 🔻

Latest GMP 70"
2024-10-21 06:06:55+00:00,-1001236360901,"LIC has received an allotment of ₹1,920 crore in the Hyundai IPO, accounting for nearly 7% of the total issue.

Interestingly, they were not part of the anchor investors."
2024-10-21 04:48:28+00:00,-1001236360901,"GMP Opening Rates for Today

Hyundai 80(4%) 🔻Very Volatile
Afcons 145 (31%) 🔻
Waaree 1480 (98.5%) 🔻"
2024-10-21 04:20:01+00:00,-1001236360901,"Swiggy IPO Expected in November 
Expected IPO Size 12500Cr

Zomato was 9375Cr"
2024-10-21 03:10:46+00:00,-1001236360901,Afcons Infra IPO Complete Details
2024-10-20 17:57:52+00:00,-1001236360901,"Weekly Market Review Video 

https://youtu.be/wNTvV3F9rnM"
2024-10-20 10:18:30+00:00,-1001236360901,There is such a HUGE supply shortage in the Hyundai IPO that the GMP has now shot up to 110.
2024-10-20 06:55:08+00:00,-1001236360901,"Hyundai IPO GMP Surges to 80

From -80 to +80 

Massive Recovery
Now Supply Shortage"
2024-10-19 16:26:53+00:00,-1001236360901,"Afcons IPO GMP Activated

Latest GMP 150"
2024-10-19 15:16:47+00:00,-1001236360901,"Afcons Infrastructure IPO Announced

Dates : 25-29 October

Issue Size : 5430 Cr
Fresh - 1250 Cr
OFS - 4180 Cr"
2024-10-19 05:42:44+00:00,-1001236360901,"Waaree Energies IPO GMP Back in Action due to Strong Anchor List

Latest GMP Shoots to 1475 (98%)"
2024-10-18 16:44:22+00:00,-1001236360901,
2024-10-18 16:44:10+00:00,-1001236360901,Waaree Energies IPO Anchor List
2024-10-18 16:28:55+00:00,-1001236360901,"🚨 BREAKING

HYUNDAI IPO Back in Green

Latest GMP 8"
2024-10-18 16:06:10+00:00,-1001236360901,"Recovery in Hyundai IPO GMP For the First Time

Latest Grey Market Discount -11 

From -85"
2024-10-18 14:47:22+00:00,-1001236360901,Deepak Builders IPO Anchor List
2024-10-18 13:02:45+00:00,-1001236360901,"Waaree Energies IPO Review 
https://youtu.be/5u2Tr8rdSoo"
2024-10-18 12:03:12+00:00,-1001236360901,"Waaree Energies IPO GMP

1340 (89%) 

Application Rates
bHNI 13000
sHNI 3500
Retail 1700"
